cell_id,state_1,state_2,time,condition,fate_label
cell_003073,0.5423282,0.5094485,0.75,control,major
cell_003074,0.6033379,0.5769383,0.75,control,major
cell_003075,0.48709062,0.6518096,0.75,control,major
cell_003076,0.4769606,0.30130327,0.75,control,major
cell_003077,0.59528697,0.37287965,0.75,control,major
cell_003078,0.59689957,0.45773822,0.75,control,major
cell_003079,0.58433807,0.39624348,0.75,control,major
cell_003080,0.6346125,0.4382494,0.75,control,major
cell_003081,0.6882932,0.4492066,0.75,control,major
cell_003082,0.5228282,0.3286195,0.75,control,major
cell_003083,0.58623123,0.3621,0.75,control,major
cell_003084,0.49200305,0.50583297,0.75,control,major
cell_003085,0.45778638,-0.3506609,0.75,control,rare
cell_003086,0.6127773,0.46012896,0.75,control,major
cell_003087,0.5172187,-0.4024866,0.75,control,rare
cell_003088,0.5997676,0.40874863,0.75,control,major
cell_003089,0.615986,0.32901353,0.75,control,major
cell_003090,0.46917382,0.37402147,0.75,control,major
cell_003091,0.6279622,0.4633757,0.75,control,major
cell_003092,0.68391836,0.39003718,0.75,control,major
cell_003093,0.64597344,0.45452672,0.75,control,major
cell_003094,0.5245564,0.49446097,0.75,control,major
cell_003095,0.59471905,0.41330683,0.75,control,major
cell_003096,0.60335994,-0.47399879,0.75,control,rare
cell_003097,0.58770496,0.43062893,0.75,control,major
cell_003098,0.49560413,0.4696176,0.75,control,major
cell_003099,0.5357829,0.38201004,0.75,control,major
cell_003100,0.580744,0.5223585,0.75,control,major
cell_003101,0.6148491,0.421145,0.75,control,major
cell_003102,0.5542923,0.51450145,0.75,control,major
cell_003103,0.40826115,0.5274256,0.75,control,major
cell_003104,0.45007873,0.35040373,0.75,control,major
cell_003105,0.55885875,0.6372463,0.75,control,major
cell_003106,0.73419356,0.5201554,0.75,control,major
cell_003107,0.6285234,-0.6126185,0.75,control,rare
cell_003108,0.61254066,0.41969866,0.75,control,major
cell_003109,0.5346665,0.4760206,0.75,control,major
cell_003110,0.5623112,0.53318036,0.75,control,major
cell_003111,0.4451236,0.46963727,0.75,control,major
cell_003112,0.5296722,0.4308655,0.75,control,major
cell_003113,0.6243701,0.37425172,0.75,control,major
cell_003114,0.61313856,0.4466493,0.75,control,major
cell_003115,0.54715306,0.42599055,0.75,control,major
cell_003116,0.5876359,0.40220943,0.75,control,major
cell_003117,0.6005676,0.44138223,0.75,control,major
cell_003118,0.5510974,0.59082377,0.75,control,major
cell_003119,0.6332192,0.4330194,0.75,control,major
cell_003120,0.6116688,0.38149077,0.75,control,major
cell_003121,0.5650583,0.43803015,0.75,control,major
cell_003122,0.5002565,0.49462467,0.75,control,major
cell_003123,0.559551,0.43519902,0.75,control,major
cell_003124,0.5545024,0.70036364,0.75,control,major
cell_003125,0.5469908,0.2981422,0.75,control,major
cell_003126,0.47200546,0.52438056,0.75,control,major
cell_003127,0.7069162,-0.51818013,0.75,control,rare
cell_003128,0.702316,0.5229636,0.75,control,major
cell_003129,0.5848416,0.44280067,0.75,control,major
cell_003130,0.61446965,0.53383285,0.75,control,major
cell_003131,0.63178355,-0.517781,0.75,control,rare
cell_003132,0.58606344,0.6221374,0.75,control,major
cell_003133,0.6200971,0.5331824,0.75,control,major
cell_003134,0.6431908,0.48550498,0.75,control,major
cell_003135,0.6086959,0.53542763,0.75,control,major
cell_003136,0.6574914,0.48474783,0.75,control,major
cell_003137,0.544499,0.49448106,0.75,control,major
cell_003138,0.59463936,0.4389759,0.75,control,major
cell_003139,0.8143021,0.34051225,0.75,control,major
cell_003140,0.67668104,0.39462268,0.75,control,major
cell_003141,0.6104956,0.66912335,0.75,control,major
cell_003142,0.5230105,0.40572655,0.75,control,major
cell_003143,0.5985989,0.395859,0.75,control,major
cell_003144,0.6707245,0.420874,0.75,control,major
cell_003145,0.65232074,0.35730124,0.75,control,major
cell_003146,0.4554535,0.44531757,0.75,control,major
cell_003147,0.47451937,0.58509785,0.75,control,major
cell_003148,0.4776157,0.38062143,0.75,control,major
cell_003149,0.6330896,0.41672724,0.75,control,major
cell_003150,0.47852898,0.6268335,0.75,control,major
cell_003151,0.51986927,0.44793573,0.75,control,major
cell_003152,0.5832646,0.5204611,0.75,control,major
cell_003153,0.6369882,0.3974923,0.75,control,major
cell_003154,0.57393384,0.44548258,0.75,control,major
cell_003155,0.65991676,0.37017062,0.75,control,major
cell_003156,0.76144886,0.40290168,0.75,control,major
cell_003157,0.5993,0.3708372,0.75,control,major
cell_003158,0.49614727,0.3936821,0.75,control,major
cell_003159,0.5223581,0.4304958,0.75,control,major
cell_003160,0.5216828,0.51928055,0.75,control,major
cell_003161,0.53736126,0.39213112,0.75,control,major
cell_003162,0.5685625,0.54306346,0.75,control,major
cell_003163,0.6171901,0.4556612,0.75,control,major
cell_003164,0.48535642,0.37221968,0.75,control,major
cell_003165,0.49772722,0.56818444,0.75,control,major
cell_003166,0.642445,0.39470673,0.75,control,major
cell_003167,0.5548503,0.39761314,0.75,control,major
cell_003168,0.5291311,0.50046045,0.75,control,major
cell_003169,0.5769971,-0.29714295,0.75,control,rare
cell_003170,0.7000288,0.5683948,0.75,control,major
cell_003171,0.6537086,0.42982364,0.75,control,major
cell_003172,0.6478233,0.43572974,0.75,control,major
cell_003173,0.7304221,0.4959787,0.75,control,major
cell_003174,0.62098885,0.47380218,0.75,control,major
cell_003175,0.73922133,-0.5783364,0.75,control,rare
cell_003176,0.74706304,0.44874406,0.75,control,major
cell_003177,0.4875081,0.40345958,0.75,control,major
cell_003178,0.4679354,0.5159289,0.75,control,major
cell_003179,0.51693654,0.4771298,0.75,control,major
cell_003180,0.69073737,0.409875,0.75,control,major
cell_003181,0.5785517,0.35936704,0.75,control,major
cell_003182,0.56893146,-0.25771448,0.75,control,rare
cell_003183,0.66223466,0.44245794,0.75,control,major
cell_003184,0.55106497,-0.46704704,0.75,control,rare
cell_003185,0.6104041,0.43011078,0.75,control,major
cell_003186,0.64240474,0.38736057,0.75,control,major
cell_003187,0.52332896,-0.43402073,0.75,control,rare
cell_003188,0.50650865,0.52195776,0.75,control,major
cell_003189,0.5988575,-0.6098691,0.75,control,rare
cell_003190,0.60875994,0.32882464,0.75,control,major
cell_003191,0.65546894,0.4437392,0.75,control,major
cell_003192,0.74808675,0.5493414,0.75,control,major
cell_003193,0.5151446,0.3019772,0.75,control,major
cell_003194,0.5395919,0.36593568,0.75,control,major
cell_003195,0.74605906,0.4628112,0.75,control,major
cell_003196,0.6746735,0.4408339,0.75,control,major
cell_003197,0.5856266,0.4610262,0.75,control,major
cell_003198,0.6885232,-0.4387064,0.75,control,rare
cell_003199,0.5154133,0.5934375,0.75,control,major
cell_003200,1.2797434,-0.8709231,1.0,control,rare
cell_003201,1.2140164,0.8967232,1.0,control,major
cell_003202,1.1692828,0.7592048,1.0,control,major
cell_003203,1.1354983,0.83071715,1.0,control,major
cell_003204,1.2529765,0.9507182,1.0,control,major
cell_003205,1.0915163,0.8022124,1.0,control,major
cell_003206,1.171371,0.9135774,1.0,control,major
cell_003207,1.1577512,0.81562144,1.0,control,major
cell_003208,1.0870405,0.8886726,1.0,control,major
cell_003209,1.1870881,0.7976764,1.0,control,major
cell_003210,1.1792389,0.9401596,1.0,control,major
cell_003211,1.119609,0.7826672,1.0,control,major
cell_003212,1.3001802,0.856062,1.0,control,major
cell_003213,1.2535803,0.88214016,1.0,control,major
cell_003214,1.1971732,0.82213604,1.0,control,major
cell_003215,1.2665247,0.9429869,1.0,control,major
cell_003216,1.286735,0.7551623,1.0,control,major
cell_003217,1.3043929,-0.8786348,1.0,control,rare
cell_003218,1.1395977,0.8364538,1.0,control,major
cell_003219,1.2664902,0.8932371,1.0,control,major
cell_003220,1.1795691,0.9170133,1.0,control,major
cell_003221,1.2111888,0.80416226,1.0,control,major
cell_003222,1.1433572,-0.8171812,1.0,control,rare
cell_003223,1.1933986,0.7399596,1.0,control,major
cell_003224,1.2677729,0.811578,1.0,control,major
cell_003225,1.3273696,-0.9622392,1.0,control,rare
cell_003226,1.1855433,0.79400176,1.0,control,major
cell_003227,1.1219662,0.81105673,1.0,control,major
cell_003228,1.3416454,0.8614696,1.0,control,major
cell_003229,1.1366633,0.7037097,1.0,control,major
cell_003230,1.062291,0.80708295,1.0,control,major
cell_003231,1.149305,0.83207595,1.0,control,major
cell_003232,1.0182253,0.8426655,1.0,control,major
cell_003233,1.2822183,-0.7201727,1.0,control,rare
cell_003234,1.0484443,0.78588855,1.0,control,major
cell_003235,1.1316613,0.86165774,1.0,control,major
cell_003236,1.1024182,0.98458105,1.0,control,major
cell_003237,1.2034818,0.84014827,1.0,control,major
cell_003238,1.3274171,0.8487162,1.0,control,major
cell_003239,1.2320243,-0.91006386,1.0,control,rare
cell_003240,1.0903598,-0.8988289,1.0,control,rare
cell_003241,1.374958,0.9006417,1.0,control,major
cell_003242,1.2219628,0.7718901,1.0,control,major
cell_003243,1.2729001,0.74138457,1.0,control,major
cell_003244,1.0746355,0.80528903,1.0,control,major
cell_003245,1.3563592,1.0018315,1.0,control,major
cell_003246,1.1639011,0.7960641,1.0,control,major
cell_003247,1.068771,0.8562425,1.0,control,major
cell_003248,1.2129611,0.9131645,1.0,control,major
cell_003249,1.2728566,0.8342062,1.0,control,major
cell_003250,1.2444823,0.7939489,1.0,control,major
cell_003251,1.2429634,0.8094214,1.0,control,major
cell_003252,1.2367567,0.8802801,1.0,control,major
cell_003253,1.2055043,0.9135632,1.0,control,major
cell_003254,1.0743681,0.7648067,1.0,control,major
cell_003255,1.1783953,0.7345389,1.0,control,major
cell_003256,1.1674508,-0.87997043,1.0,control,rare
cell_003257,1.3047748,-0.8385973,1.0,control,rare
cell_003258,1.2823544,0.874134,1.0,control,major
cell_003259,1.1571466,0.8606973,1.0,control,major
cell_003260,1.2583541,-0.75452787,1.0,control,rare
cell_003261,1.1894152,0.71819913,1.0,control,major
cell_003262,1.0625758,-0.876113,1.0,control,rare
cell_003263,1.0129678,0.99360836,1.0,control,major
cell_003264,1.2477547,-0.90085334,1.0,control,rare
cell_003265,1.1112282,0.93224955,1.0,control,major
cell_003266,1.110909,0.7685419,1.0,control,major
cell_003267,1.1387243,0.859127,1.0,control,major
cell_003268,1.2496638,0.94541377,1.0,control,major
cell_003269,1.2835977,0.8500619,1.0,control,major
cell_003270,1.2816417,0.79632,1.0,control,major
cell_003271,1.0543307,-0.90369046,1.0,control,rare
cell_003272,1.1354991,0.79944104,1.0,control,major
cell_003273,1.12325,0.81311125,1.0,control,major
cell_003274,1.2496014,0.9872206,1.0,control,major
cell_003275,1.0619723,0.7469812,1.0,control,major
cell_003276,1.1366843,0.91125935,1.0,control,major
cell_003277,1.1836042,-0.90792876,1.0,control,rare
cell_003278,1.2573386,0.9265112,1.0,control,major
cell_003279,1.1984992,0.7847025,1.0,control,major
cell_003280,1.2216223,-0.86866146,1.0,control,rare
cell_003281,1.1807189,-0.89099205,1.0,control,rare
cell_003282,1.2739986,0.8699904,1.0,control,major
cell_003283,1.2828561,0.9569061,1.0,control,major
cell_003284,1.2367184,0.80948186,1.0,control,major
cell_003285,1.2832261,0.88725317,1.0,control,major
cell_003286,1.4082694,0.87480825,1.0,control,major
cell_003287,1.255815,0.8732339,1.0,control,major
cell_003288,1.1920722,0.82929665,1.0,control,major
cell_003289,1.2235395,-0.8083059,1.0,control,rare
cell_003290,1.292351,0.87470806,1.0,control,major
cell_003291,1.1629689,0.8238517,1.0,control,major
cell_003292,1.0941651,0.9828971,1.0,control,major
cell_003293,1.1567061,0.9273952,1.0,control,major
cell_003294,1.2221241,0.8742986,1.0,control,major
cell_003295,1.1906042,0.7869761,1.0,control,major
cell_003296,1.1225171,0.98827726,1.0,control,major
cell_003297,1.2091169,0.9400214,1.0,control,major
cell_003298,1.3107926,0.81713223,1.0,control,major
cell_003299,1.2338805,-0.8463991,1.0,control,rare
cell_003300,1.107423,0.8351616,1.0,control,major
cell_003301,1.2470006,0.81007767,1.0,control,major
cell_003302,1.1740125,0.8361307,1.0,control,major
cell_003303,1.3689224,0.7032761,1.0,control,major
cell_003304,1.2401315,0.8297329,1.0,control,major
cell_003305,1.1487476,0.82776994,1.0,control,major
cell_003306,1.2533901,0.9079619,1.0,control,major
cell_003307,1.2148814,0.9374193,1.0,control,major
cell_003308,1.3015066,0.9153101,1.0,control,major
cell_003309,1.1563046,0.88955534,1.0,control,major
cell_003310,1.239936,0.7847495,1.0,control,major
cell_003311,1.0744449,0.68817794,1.0,control,major
cell_003312,1.2055885,0.8738432,1.0,control,major
cell_003313,1.1054574,-0.7663174,1.0,control,rare
cell_003314,1.2121774,0.9579562,1.0,control,major
cell_003315,1.2296429,0.7646933,1.0,control,major
cell_003316,1.2366625,0.90360886,1.0,control,major
cell_003317,1.1561902,0.73463255,1.0,control,major
cell_003318,1.2080237,-0.9300676,1.0,control,rare
cell_003319,1.2896711,-0.88257414,1.0,control,rare
cell_003320,1.3379681,0.6800673,1.0,control,major
cell_003321,1.2107836,0.9643514,1.0,control,major
cell_003322,1.1287756,0.83726394,1.0,control,major
cell_003323,1.1677572,0.7952986,1.0,control,major
cell_003324,1.2195698,0.74636626,1.0,control,major
cell_003325,1.1911225,0.8912795,1.0,control,major
cell_003326,1.1827925,-0.93001634,1.0,control,rare
cell_003327,1.2824148,0.90842056,1.0,control,major
cell_003328,1.1167051,-0.9535286,1.0,control,rare
cell_003329,1.123846,0.89362186,1.0,control,major
cell_003330,1.2220458,-0.7867934,1.0,control,rare
cell_003331,1.173908,0.77602124,1.0,control,major
cell_003332,1.2735077,0.80572414,1.0,control,major
cell_003333,1.2149239,0.72600603,1.0,control,major
cell_003334,1.1544151,-0.7692483,1.0,control,rare
cell_003335,1.142698,0.9151603,1.0,control,major
cell_003336,1.0135185,0.8052487,1.0,control,major
cell_003337,1.1862916,0.98940325,1.0,control,major
cell_003338,1.106475,0.9036795,1.0,control,major
cell_003339,1.2845546,0.79228085,1.0,control,major
cell_003340,1.1701181,0.86133033,1.0,control,major
cell_003341,1.0814812,0.8135917,1.0,control,major
cell_003342,1.302089,0.8918124,1.0,control,major
cell_003343,1.18746,0.8590458,1.0,control,major
cell_003344,1.2464725,0.9117928,1.0,control,major
cell_003345,1.1554868,0.97277766,1.0,control,major
cell_003346,1.3053079,0.9041806,1.0,control,major
cell_003347,1.1325632,0.7683821,1.0,control,major
cell_003348,1.1738718,0.8548612,1.0,control,major
cell_003349,1.0585207,0.8895754,1.0,control,major
cell_003350,1.302997,0.8961179,1.0,control,major
cell_003351,1.1459157,0.7864477,1.0,control,major
cell_003352,1.2239882,-0.8622643,1.0,control,rare
cell_003353,1.2354432,0.8981377,1.0,control,major
cell_003354,1.2873513,0.7594301,1.0,control,major
cell_003355,1.2177296,0.820922,1.0,control,major
cell_003356,1.1921092,-0.7808473,1.0,control,rare
cell_003357,1.27785,0.9618755,1.0,control,major
cell_003358,1.2340472,0.8411987,1.0,control,major
cell_003359,1.1797698,0.7112196,1.0,control,major
cell_003360,1.3071789,0.82424814,1.0,control,major
cell_003361,1.2404717,0.9043197,1.0,control,major
cell_003362,1.1003748,0.7761323,1.0,control,major
cell_003363,1.3237616,0.87323487,1.0,control,major
cell_003364,1.1535531,0.83989227,1.0,control,major
cell_003365,1.286899,0.92474514,1.0,control,major
cell_003366,1.0827135,0.9807427,1.0,control,major
cell_003367,1.2772919,0.837802,1.0,control,major
cell_003368,1.1046622,0.9343207,1.0,control,major
cell_003369,1.2381142,0.73337615,1.0,control,major
cell_003370,1.1814338,1.1000938,1.0,control,major
cell_003371,1.2013202,0.7906424,1.0,control,major
cell_003372,1.1193203,0.99176794,1.0,control,major
cell_003373,1.2678207,0.9625951,1.0,control,major
cell_003374,1.2198548,-0.74967843,1.0,control,rare
cell_003375,1.1321343,0.8630073,1.0,control,major
cell_003376,1.2229643,0.9605957,1.0,control,major
cell_003377,1.2255075,0.79995906,1.0,control,major
cell_003378,1.2051259,0.71588695,1.0,control,major
cell_003379,1.0143225,0.9165073,1.0,control,major
cell_003380,1.1700205,0.8290866,1.0,control,major
cell_003381,1.2664757,0.9617608,1.0,control,major
cell_003382,1.242759,-0.6957542,1.0,control,rare
cell_003383,1.2402152,0.8741771,1.0,control,major
cell_003384,1.2192311,0.7471604,1.0,control,major
cell_003385,1.2764798,0.65436274,1.0,control,major
cell_003386,1.1530998,0.8518344,1.0,control,major
cell_003387,1.136819,-0.88614047,1.0,control,rare
cell_003388,1.3471501,-0.7616781,1.0,control,rare
cell_003389,1.1451337,0.8124347,1.0,control,major
cell_003390,1.0978397,0.9063995,1.0,control,major
cell_003391,1.1800206,-1.0073173,1.0,control,rare
cell_003392,1.2080626,0.8851183,1.0,control,major
cell_003393,1.2770513,0.8441316,1.0,control,major
cell_003394,1.1701863,-0.6910988,1.0,control,rare
cell_003395,1.2005268,0.90756494,1.0,control,major
cell_003396,1.1568369,0.9051928,1.0,control,major
cell_003397,1.0835497,0.8130346,1.0,control,major
cell_003398,1.103338,0.8016021,1.0,control,major
cell_003399,1.3000376,0.80101395,1.0,control,major
cell_003400,1.2574605,0.9713812,1.0,control,major
cell_003401,1.1977938,0.92950135,1.0,control,major
cell_003402,1.2424868,0.859315,1.0,control,major
cell_003403,1.2600253,0.99719507,1.0,control,major
cell_003404,1.1490185,0.77326393,1.0,control,major
cell_003405,1.1185669,0.9295542,1.0,control,major
cell_003406,1.2903494,0.80703706,1.0,control,major
cell_003407,1.0291189,0.79601943,1.0,control,major
cell_003408,1.2438283,0.84466213,1.0,control,major
cell_003409,1.2144278,-0.8918676,1.0,control,rare
cell_003410,1.2811271,0.87745535,1.0,control,major
cell_003411,1.2469171,0.86272526,1.0,control,major
cell_003412,1.2419494,0.8866857,1.0,control,major
cell_003413,1.125754,0.879845,1.0,control,major
cell_003414,1.2633207,-0.7575887,1.0,control,rare
cell_003415,1.2332885,0.77277994,1.0,control,major
cell_003416,1.1350946,0.81518817,1.0,control,major
cell_003417,1.2151572,0.8402211,1.0,control,major
cell_003418,1.1101015,0.7596224,1.0,control,major
cell_003419,1.0321182,0.600442,1.0,control,major
cell_003420,1.1894574,1.0356184,1.0,control,major
cell_003421,1.3437424,0.7717415,1.0,control,major
cell_003422,1.2119923,0.7328336,1.0,control,major
cell_003423,1.0950313,0.7542022,1.0,control,major
cell_003424,1.1819601,0.8354032,1.0,control,major
cell_003425,1.2202162,0.90305734,1.0,control,major
cell_003426,1.1730496,0.85289615,1.0,control,major
cell_003427,1.112495,0.7424402,1.0,control,major
cell_003428,1.0800822,-0.7980602,1.0,control,rare
cell_003429,1.1729673,-0.99968964,1.0,control,rare
cell_003430,1.1949528,0.7500943,1.0,control,major
cell_003431,1.3328303,0.80369425,1.0,control,major
cell_003432,1.2545205,0.93711704,1.0,control,major
cell_003433,1.1236057,0.85608375,1.0,control,major
cell_003434,1.2442775,0.8592437,1.0,control,major
cell_003435,1.228888,-0.95637035,1.0,control,rare
cell_003436,1.2443229,0.81110686,1.0,control,major
cell_003437,1.227956,0.9235991,1.0,control,major
cell_003438,1.2535046,0.87789756,1.0,control,major
cell_003439,1.2513703,-0.7949271,1.0,control,rare
cell_003440,1.31964,0.847276,1.0,control,major
cell_003441,1.2131165,0.9245653,1.0,control,major
cell_003442,1.160769,-0.9568214,1.0,control,rare
cell_003443,1.2394584,0.8335181,1.0,control,major
cell_003444,1.1033978,0.8900434,1.0,control,major
cell_003445,1.3144907,-0.9803794,1.0,control,rare
cell_003446,1.281786,0.6470346,1.0,control,major
cell_003447,1.1679771,0.99724126,1.0,control,major
cell_003448,1.1737341,0.8571951,1.0,control,major
cell_003449,1.2610292,0.7126821,1.0,control,major
cell_003450,1.2057676,0.85513705,1.0,control,major
cell_003451,1.3489857,0.7511407,1.0,control,major
cell_003452,1.1694769,0.77573156,1.0,control,major
cell_003453,1.1172471,0.9401922,1.0,control,major
cell_003454,1.2021321,0.8055546,1.0,control,major
cell_003455,1.1585723,0.80494183,1.0,control,major
cell_003456,1.1620958,0.7488444,1.0,control,major
cell_003457,1.1793016,0.8212635,1.0,control,major
cell_003458,1.1393763,0.8624037,1.0,control,major
cell_003459,1.2191912,0.8054682,1.0,control,major
cell_003460,1.1884693,1.0226899,1.0,control,major
cell_003461,1.3696346,0.7656728,1.0,control,major
cell_003462,1.1268442,0.76524776,1.0,control,major
cell_003463,1.2845643,0.8181177,1.0,control,major
cell_003464,1.2191739,1.0097574,1.0,control,major
cell_003465,1.1991628,0.9064999,1.0,control,major
cell_003466,1.2416337,0.80294263,1.0,control,major
cell_003467,1.2847329,-0.9179761,1.0,control,rare
cell_003468,1.3071904,0.8030039,1.0,control,major
cell_003469,1.1617626,0.762921,1.0,control,major
cell_003470,1.1260593,0.81585884,1.0,control,major
cell_003471,1.0054921,0.8313334,1.0,control,major
cell_003472,1.1593621,0.9132009,1.0,control,major
cell_003473,1.2338384,0.793389,1.0,control,major
cell_003474,1.1633159,0.8312306,1.0,control,major
cell_003475,1.3188765,0.7842156,1.0,control,major
cell_003476,1.1424191,-0.94028676,1.0,control,rare
cell_003477,1.0814369,0.8745603,1.0,control,major
cell_003478,1.2162323,0.9526209,1.0,control,major
cell_003479,1.2833127,-0.65823066,1.0,control,rare
cell_003480,1.1940901,0.82915765,1.0,control,major
cell_003481,1.0959818,0.90572625,1.0,control,major
cell_003482,1.2094828,0.9021013,1.0,control,major
cell_003483,1.10887,0.87812835,1.0,control,major
cell_003484,1.216416,0.8611228,1.0,control,major
cell_003485,1.1453388,0.94514596,1.0,control,major
cell_003486,1.3640246,0.7611725,1.0,control,major
cell_003487,1.2576355,0.619772,1.0,control,major
cell_003488,1.2534888,0.70038766,1.0,control,major
cell_003489,1.1580026,0.74495804,1.0,control,major
cell_003490,1.182751,0.91710347,1.0,control,major
cell_003491,1.051415,0.8212416,1.0,control,major
cell_003492,1.1589305,0.9764839,1.0,control,major
cell_003493,1.2345409,0.75582266,1.0,control,major
cell_003494,1.1622964,0.9744883,1.0,control,major
cell_003495,1.2571492,0.77654135,1.0,control,major
cell_003496,1.1786344,0.83119124,1.0,control,major
cell_003497,1.1569614,-0.986817,1.0,control,rare
cell_003498,1.1457902,0.9611359,1.0,control,major
cell_003499,1.1695085,0.8417397,1.0,control,major
cell_003500,1.2112421,1.0274513,1.0,control,major
cell_003501,1.2007099,0.9375156,1.0,control,major
cell_003502,1.1521456,0.8292481,1.0,control,major
cell_003503,1.2010043,0.78806937,1.0,control,major
cell_003504,1.1837026,-0.77895594,1.0,control,rare
cell_003505,1.1359708,0.8500071,1.0,control,major
cell_003506,1.2566987,0.7840427,1.0,control,major
cell_003507,1.2876331,0.85583067,1.0,control,major
cell_003508,1.1867902,0.68934816,1.0,control,major
cell_003509,1.1701111,0.87972736,1.0,control,major
cell_003510,1.3396276,0.89543116,1.0,control,major
cell_003511,1.2900974,0.75327164,1.0,control,major
cell_003512,1.1898541,0.94765973,1.0,control,major
cell_003513,1.1289814,0.9272178,1.0,control,major
cell_003514,1.2586654,-0.8280221,1.0,control,rare
cell_003515,1.1737038,-0.92890364,1.0,control,rare
cell_003516,1.3420303,0.900549,1.0,control,major
cell_003517,1.2272493,0.816972,1.0,control,major
cell_003518,1.2030298,0.86317736,1.0,control,major
cell_003519,1.2319901,0.9087472,1.0,control,major
cell_003520,1.1374023,-0.9673278,1.0,control,rare
cell_003521,1.2067425,0.7102226,1.0,control,major
cell_003522,1.1741071,0.80926484,1.0,control,major
cell_003523,1.2393398,1.0086077,1.0,control,major
cell_003524,1.0444328,1.0319349,1.0,control,major
cell_003525,1.181354,0.8778247,1.0,control,major
cell_003526,1.0868134,0.9297497,1.0,control,major
cell_003527,1.2033178,-0.8549174,1.0,control,rare
cell_003528,1.0450091,0.85590374,1.0,control,major
cell_003529,1.2676662,0.8310977,1.0,control,major
cell_003530,1.2939359,0.9406316,1.0,control,major
cell_003531,1.1487124,0.9776091,1.0,control,major
cell_003532,1.2036237,0.85397965,1.0,control,major
cell_003533,1.2079185,-0.84445477,1.0,control,rare
cell_003534,0.98958933,0.8351595,1.0,control,major
cell_003535,1.0908843,0.98010683,1.0,control,major
cell_003536,1.3268867,0.9181551,1.0,control,major
cell_003537,1.1809226,0.7693588,1.0,control,major
cell_003538,1.1473935,1.0054114,1.0,control,major
cell_003539,1.1446242,0.66155237,1.0,control,major
cell_003540,1.2824132,0.97004026,1.0,control,major
cell_003541,1.3327372,0.93306786,1.0,control,major
cell_003542,1.2961216,0.85423476,1.0,control,major
cell_003543,1.0338963,0.8522305,1.0,control,major
cell_003544,1.2497258,0.8391784,1.0,control,major
cell_003545,1.1855332,0.77287054,1.0,control,major
cell_003546,1.1198609,0.9970519,1.0,control,major
cell_003547,1.3499477,0.84978825,1.0,control,major
cell_003548,1.2225219,0.77153134,1.0,control,major
cell_003549,1.251406,0.99077195,1.0,control,major
cell_003550,1.0776615,0.88711065,1.0,control,major
cell_003551,1.2431217,0.8922085,1.0,control,major
cell_003552,1.3314254,1.0128814,1.0,control,major
cell_003553,1.1813213,0.9038539,1.0,control,major
cell_003554,1.2067387,0.7994308,1.0,control,major
cell_003555,1.2216651,-0.79628,1.0,control,rare
cell_003556,1.2173543,0.7795055,1.0,control,major
cell_003557,1.1629151,0.8135274,1.0,control,major
cell_003558,1.1326045,0.87508315,1.0,control,major
cell_003559,1.233449,0.9283614,1.0,control,major
cell_003560,1.1313902,-0.8961983,1.0,control,rare
cell_003561,1.3243655,0.83684033,1.0,control,major
cell_003562,1.2024105,0.8359917,1.0,control,major
cell_003563,1.2906425,0.9437447,1.0,control,major
cell_003564,1.2890567,0.8521254,1.0,control,major
cell_003565,1.1302052,1.004017,1.0,control,major
cell_003566,1.2685047,0.81346726,1.0,control,major
cell_003567,1.3139055,0.80715126,1.0,control,major
cell_003568,1.3128563,0.9682628,1.0,control,major
cell_003569,1.1262814,0.89654064,1.0,control,major
cell_003570,1.2625753,1.0591928,1.0,control,major
cell_003571,1.1406159,0.9646035,1.0,control,major
cell_003572,1.2013876,0.7506909,1.0,control,major
cell_003573,1.1904011,0.8501972,1.0,control,major
cell_003574,1.1152887,0.8749739,1.0,control,major
cell_003575,1.2766248,0.86905605,1.0,control,major
cell_003576,1.1566525,0.83812225,1.0,control,major
cell_003577,1.1996366,0.86738575,1.0,control,major
cell_003578,1.2887864,-0.8282448,1.0,control,rare
cell_003579,1.0877843,0.8050143,1.0,control,major
cell_003580,1.2132816,0.93992996,1.0,control,major
cell_003581,1.3038278,0.99197483,1.0,control,major
cell_003582,1.2104491,0.91106474,1.0,control,major
cell_003583,1.0836431,0.88439053,1.0,control,major
cell_003584,1.1139789,-0.8550031,1.0,control,rare
cell_003585,1.4423871,0.8742843,1.0,control,major
cell_003586,1.1308949,-0.81737685,1.0,control,rare
cell_003587,1.158634,0.7731405,1.0,control,major
cell_003588,1.3682512,0.93534493,1.0,control,major
cell_003589,1.2276429,0.8186541,1.0,control,major
cell_003590,1.1751368,-0.7266014,1.0,control,rare
cell_003591,1.2245262,0.6033756,1.0,control,major
cell_003592,1.3936751,0.864645,1.0,control,major
cell_003593,1.2274696,0.9369356,1.0,control,major
cell_003594,1.2372322,0.90975267,1.0,control,major
cell_003595,1.1661022,-0.9483836,1.0,control,rare
cell_003596,1.2224187,0.96452916,1.0,control,major
cell_003597,1.1481758,0.79175806,1.0,control,major
cell_003598,1.2976816,0.81342036,1.0,control,major
cell_003599,1.1671553,0.82014847,1.0,control,major
cell_003600,1.1948016,0.72410893,1.0,control,major
cell_003601,1.1568528,0.8684294,1.0,control,major
cell_003602,1.217859,0.94263947,1.0,control,major
cell_003603,1.3471514,-0.72900134,1.0,control,rare
cell_003604,1.2731721,-0.8618988,1.0,control,rare
cell_003605,1.1501545,0.8514303,1.0,control,major
cell_003606,1.2468463,0.91575503,1.0,control,major
